store_name,rating,review,reviewer_name
Colony,5,no reviews,Kelly Fong
Colony,5,"tasty food especially the singapore heritage corner featuring duck, chicken, roast pork and char siu (must try!), loved the rojak too for the thick rojak paste used, enjoyed butter chicken, salmon, carbonara pasta, iberico pork was tender and flavourful, great drink options especially the fruit juices and enjoyed the desserts like oreo vanilla ice cream and caramel ice cream and gula melaka cake bar. special mention must go to the ever-present service staff who were always around clearing plates promptly and refilling of water, excellent service indeed! the colony delivers an excellent dining experience!!",Chris Zee
Colony,2,"the space especially the sushi section , the walkway so narrow and the snow crab and seafood section also kinda narrow. i have eaten many buffet oversea n locally. this the only one i found they dun even wash or clean the oyster shell. most of the oysters i took the shell all have sands like never wash beside they peel open. not a good experience on a 5stars hotel can improve on it and most oysters in hotel i eaten they have prepare and it's nicely off the meat from the shell. and during the buffet i have diarrhea need to rush for wash room . 1st time i having diarrhea dying a buffet section same with my friend who i treated him for his birthday dinner. the jackfruit on fruits section is a plus point. mention: the fried hokkien mee is surprisingly delicious with wok hei.",Casey Khoo
Colony,4,no reviews,Lillian Lim
Good Bites,5,no reviews,hera k
Good Bites,5,"food was delicious, staff were super friendly and the ambience and vibes were top tier! would def recommend for dates",marsha syarah
Good Bites,5,"food was simply amazing and filling, location is so vibes and service is tip top! perfect for a date :)",My Sembawang
Good Bites,5,"very friendly and helpful staff. i ordered fries, it was good!!",elsy Lee
Good Bites,5,good food and vibes! would come again :-),Jannah Zainal
Good Bites,5,"nice food, big portion",Choon May Goh
Good Bites,5,amazing service and the food was great,Aidan Chong
Good Bites,5,"the food options are great, especially the burgers, and they taste awesome. i totally recommend it, and i'm definitely going back.",Jui Chen Chien
Good Bites,5,good food in neighbourhood,Hadi Muchtar
Good Bites,5,"good vibes café really lives up to its name. cozy vibes, super friendly staff, and the waffles + lava cake are a must-try! perfect supper spot in bishan.",Mohammad Hidayat
Good Bites,5,great experience. friendly staff.,Julie Norelmi
Good Bites,5,"good vibes, friendly staff, picture worthy!",Alicia Ernest
Good Bites,5,staff is very friendly!,Syukrina Salleh
Good Bites,5,"the food here is delicious and verry filling , staff are very friendly and kind , its my 4th or 5th time coming here already and its always an welcoming place .",achai
Good Bites,5,halal certified and food portion is big,Eunice Qu
Good Bites,5,the food and environment is very nice and all halal food.,Chong Yu En
Good Bites,5,halal and nice food and ice cream,mateen_ adam
Good Bites,5,great place to hangout with your friends. halal certified too.,Joshua Ng
Good Bites,4,no reviews,wisyah hizal
Good Bites,5,great service and great food,ravier sim
Good Bites,5,will come back again,Duan jiaxu
Good Bites,5,no reviews,T CC
Good Bites,5,no reviews,Rifa’ie Haron
Good Bites,5,"good food and good services, definitely will come again",Junwen Cheang
Good Bites,5,no reviews,Jack Chai
Good Bites,5,huge portions and friendly staff 10 10,Kenny Kok
Good Bites,2,second time coming here after 2 years & the food’s quality hasn’t improved much the food tastes like it’s all been microwaved (doesn’t have the “handmade” feel) & unfortunately i wouldn’t come back here it’s a bit of a pity as the service staff r q friendly!,tricia lee
Good Bites,5,amazing food and customer service. value for money!,Sunita Parveen
Good Bites,5,good vibes and generous food!,sha
Good Bites,5,"came during lunch time, food portion is big, great service too allow early seating",hemm
Good Bites,5,good food here,alexis chan
Good Bites,5,food was good and service was warm,Jiashi Wong
Good Bites,5,"its perfect honestly the atmosphere here is above perfect , definitely will come here again !",danny
Good Bites,5,super lovely staff! ntu nus student got discount right niaow everybody go get the 20% off,Yap Kah Him
Good Bites,5,fire food,kis
Good Bites,5,no reviews,edna
Colony,5,left happy and full! so cool that the tiramisu is freshly piped. thank you to jishnu&rathiesh (sorry if i spelled their names incorrectly) for the warm hospitality. came for dinner on 31st july.,Ruby Chan
Colony,5,"came here for colony. the deco first of all is amazing but the food is even better hands down the best hotel buffet i’ve tried in sg the range of food is huge , amazing choices and there are so many foods ill recommend some of the best are squid ink pasta, the beef, the buns , and seafood , desserts some say laksa was good i found this to be average only but also not too bad at the price point definitely worth heard that there will be lobsters at dinner session, will come back again for this .",Kevin KW
Colony,4,"i have booked in advance before the trip for a great meal on singapore's trip, and the food was as satisfied as expected. but when the employee who took my card when i calculated, i didn't come back for a long time, and i didn't try to meet with me even though i passed by many times in front of our table. eventually i requested another employee and received a card and receipt. overall satisfactory, but at the end, i was rude and unpleasant.",Haejung Kim
Colony,4,almost every item is delicious and authentic. price may be a little high but surprisingly crowded.,CK Tay
Colony,5,"colony always slaps. variety is really good and i love their focaccia bread. thank you jishnu for the great service, he was very helpful",Sherilyn Sim
Colony,5,"great food and really friendly staff. there was a good variety of everything and i liked the freshness of the dishes. i enjoyed everything i had, but the lamb ribs, brillat savarin & sashimi were especially wish i could go back!",김채은
Colony,5,"wide variety of quality food on a monday lunch! colony never disappoints, love the cooked items. served by ningning who provided cheerful service.",Cinnamon
Colony,4,good atmosphere and ambience with a fairly wide spread of food choices,Allan Lim
Colony,4,"first time trying this place, recommended by friends. we purposely came on friday night where they served seafood buffet. understand sun-thurs may have some 15% discount for certain credit cards, but no discount on fri and sat. basically, there are 3 main section of food, the desserts, the cold dishes and the cooked food (together with fruit juices and fruits). i must say the selection of food is great, but considering the price per pax vs quality , i give it a 4-star only. some of the food item is quite disappointing, such as the lobsters, al of us concluded the sauce taste funny, and we had to specially asked for it without sauce. the oysters and crabs are fresh though. the environment is nice and cosy, but t think they placed too many tables, resulting the walkway between tables are narrow and can be dangerous when you move with hands full of food. i give it a 4-star. the staff are friendly and helpful but they lack of some product knowledge, and we had some hard time checking on discounts, and almost needed to avoid our payment. 3 of us paid for $425 plentiful of parking at the hotel car park and they do give complimentary parking ticket.",Chris
Colony,5,"went for buffet lunch today and i must really praise all the staff for their top notch services and attention.the colony's atmosphere is good, not noisy even though is full house and space in between tables is not cramp. though the buffet ended at 2.30p.m., the staff allow us to sit till 6p.m. before their dinner commencement. really appreciate their kind gesture and thoughtfulness. the international buffet has a good range of dishes to choose from. the cold prawns and crab are really fresh likewise for the sashimi. if you like ""hum full"" laksa, this is the place for it. lemak gravy which has the old school taste. thanks for the good experience today. reservation recommended.",Kckcchuo@gmail.com Kckcchuo
Colony,5,had a great experience at colony today buffet lunch! was served by saidu with customer centric service. he surprised us with the birthday cake when we asked for a group picture. he was very sincere when attending to us and take special notice of our birthday celebration. kudos to saidu and team!!,Jane Mak
Colony,5,"on the last day of summer vacation in singapore, i was looking for singapore food and accidentally found a colonie buffet. really lucky, i went to the gs60th anniversary firecracker event near ritz carlton on the day of the reservation. as soon as i entered, my name was so kind to the server called lee lee, and it was my first trip to singapore. so i couldn't remember the real name. he would introduce the food culture properly and brought a little bit of food from various chefs and chefs. the food is so colorful, delicious and beautiful as it is multinational! i was curious about the crab that i couldn't eat until the last day, but yong wei chef introduced the crab dish and tasted a huge crap. and because of the coloni with a lobster, chef sanghyuk brought a lobster grilled with plenty of mozzarella. it was a nice korean! so you can explain a little more detail :) and hui jun, who gave me a lot of fresh oysters and shrimp mussels, richard chef who tasted baked ducks, danish chef who informed real singapore satte, who had eaten really delicious, was so delicious, colorful and not coming. i praised it. it was a very happy time to find out all these situations and food that i didn't know and to know singapore better. oh, if you go to the salad corner, hui jun is doing food like a singapore salad called rojack, but i was really delicious and impressive. i want you to eat it for mixing peanuts and vegetables and fruits. if you eat it, it is singapore conquer! the quality of the food and the service are too best, so colonie also said that it was a hotel buffet, and even though it was a hotel buffet, so many people used so many people to know why the reservation was so full. until i came to singapore, i didn't really expect it, but i wanted to come back to singapore again by meeting the friendly and friendly singapore coroni staff who informed me of food culture. if you come to singapore, i will stop by. thank you!",BOYEONG LIM
